53621
(99, -976.6250407192856, 112.08448605798185, 86, 93)
(100, 2960.3425320580136, -1801.802591348067, 78, 34)
(101, 2292.3946077043656, 1217.5844467580318, 79, 31)
(102, 4065.7312978317495, -33.5808678464964, 58, 112)
(103, 3807.2030933829956, 1376.8155817119405, 3, 60)
(104, 308.78831129183527, -1579.190348206088, 96, 107)
(105, 6716.729543964495, -1410.9524241928011, 5, 62)
(106, 6230.251739894622, 993.9714492755011, 0, 19)
(107, 357.4916891622124, -181.02534057758749, 97, 88)
(108, 2719.827905725804, 1213.0254547651857, 22, 86)
(109, 1721.631049237796, 258.41700952127576, 72, 50)
(110, 4961.295237026992, -2352.2174782389775, 2, 57)
(111, 2657.0027721716324, 566.8717360338196, 48, 13)
(112, 522.6161552293925, 262.9760015141219, 85, 74)
(113, 2474.6430924746674, 1232.9293466350064, 2, 24)
(114, 1967.2606421957025, 1244.7160088587552, 67, 106)
(115, 4654.508434414631, 985.1870500706136, 51, 104)
(116, 2538.246590515366, 372.1694194795564, 36, 69)
(117, 5077.160350590595, -453.7864956362173, 46, 114)
(118, 2073.1182123611216, -349.4856544435024, 30, 49)
(119, 611.4609016184695, 353.9334515100345, 98, 60)
(120, 3482.9586872875225, -2267.9317238423973, 2, 91)
(121, 2885.063566719764, 1110.3925374727696, 22, 105)
(122, 3378.991430874914, 149.33478648401797, 64, 95)
(123, 3732.702492531156, 1141.7495067864656, 3, 58)
(124, 2323.1956023846287, 345.2602472314611, 19, 15)
(125, 357.15810438233893, 920.5827976902947, 93, 102)
(126, 2275.4929788542213, 1266.7326043350622, 87, 17)
(127, 1896.0958891429473, 1348.4608754189685, 37, 74)
(128, -1789.0151747843483, -1210.3567765261978, 72, 40)
(129, 4582.342927022255, 972.7332182871178, 57, 30)
(130, 1190.6752745099366, 1537.8258354943246, 8, 46)
(131, 156.34006686217617, 787.7048603501171, 79, 47)
(132, 1795.1308957496658, -483.92032075766474, 64, 75)
(133, 3348.746410827618, 640.149192692712, 81, 104)
(134, 2910.0824252146995, 607.9026639657095, 1, 23)
(135, 1623.1123442306416, 1217.695641684346, 63, 102)
(136, 4634.4933476186125, 1281.9663092847914, 43, 6)
(137, -153.8937784760492, 683.0704343765974, 40, 6)
(138, 2130.1612097298494, 1287.0812759110704, 85, 110)
(139, 1386.378345404286, 1306.6515830000862, 5, 99)
(140, 5584.54280086956, -2583.502925660461, 47, 4)
(141, 2020.0782323516905, 1480.5604482721537, 85, 20)
(142, 3597.1558769514086, 1024.550054103136, 87, 85)
(143, 2534.9107427159324, 232.3973966864869, 74, 111)
(144, 6748.976072691381, -37.695080132223666, 23, 49)
(145, 3540.001684656134, 1281.076749871485, 23, 113)
(146, 6370.1349576134235, -1023.104520057328, 58, 90)
(147, 2381.1281591665465, 942.9329779455438, 16, 108)
(148, 463.6828441078542, -125.98385188914835, 20, 9)
(149, 436.2176972265588, -379.841869417578, 99, 30)
(150, 1832.4923911023652, 746.7851273445413, 44, 88)
(151, 315.34881196403876, 812.2789391381666, 68, 23)
(152, 4448.130650562234, 645.0417694654316, 9, 82)
(153, -232.84217639360577, 1440.3078848272562, 7, 104)
(154, 533.6244529671967, 576.5456946520135, 53, 26)
(155, 1481.3388127589133, -1668.1462895218283, 90, 42)
(156, 1519.4786725979066, 573.2098468523473, 96, 69)
(157, 2952.2253024129895, -2301.1790069090202, 54, 27)
(158, -985.4094399240566, -687.6294263703749, 86, 111)
(159, 2057.5509226310533, 664.2784917745739, 15, 35)
(160, 3508.0887407092378, -2364.6713100234047, 11, 104)
(161, 6873.403195606777, -2381.7953287260607, 18, 79)
(162, 510.9406879317248, 300.33749686647207, 38, 105)
(163, 1828.6005686696153, 1486.2313895309344, 10, 9)
(164, 4325.371451546554, -956.6099539231509, 14, 70)
(165, 1634.0094470417826, 901.7908550873399, 20, 42)
(166, 241.62657559860963, 670.950187372975, 4, 75)
(167, 691.1876640225528, 479.80610847100616, 31, 49)
(168, 3694.785022545373, 1218.0292264651507, 61, 115)
(169, 5653.261265536072, -1110.9485121052712, 41, 107)
(170, 256.86028054880444, -470.4657346336171, 38, 73)
(171, 83.95216961670667, 737.1111687263474, 34, 41)
(172, 3545.6726259149145, 1065.69217696134, 28, 105)
(173, 872.768979233224, 606.5683248462155, 55, 63)
(174, -802.0490058872383, -269.7588920397684, 71, 94)
(175, -243.73927920486312, -1900.321296355687, 1, 24)
(176, 6135.736052246764, 705.1982247792184, 0, 57)
(177, 2627.3137267577695, 679.5121967252344, 80, 112)
(178, -1992.5018905438483, 9.896348470821977, 87, 112)
(179, 3716.2456433877815, 497.5972967343405, 35, 32)
(180, 1001.755094140768, 630.4752340735868, 94, 97)
(181, 2516.229995039641, 400.96890548057854, 77, 47)
(182, -1298.2007685753051, -1810.2534057730809, 41, 115)
(183, 241.07060096529312, 893.2288457360119, 43, 115)
(184, 5688.176472502411, -2047.7657690858468, 40, 83)
(185, -88.17757682909723, 394.9643794419244, 79, 25)
(186, 2715.6024985134136, 1370.2550810407847, 33, 106)
(187, -556.6418027826585, 571.5419229529798, 19, 13)
(188, 4524.187980387243, -90.84625506866723, 2, 103)
(189, 304.8964888593182, 684.7383582778275, 21, 66)
(190, 4260.7671991662355, -1932.790214936249, 57, 112)
(191, 5536.617787485826, -2427.607638504356, 14, 22)
(192, 4041.157219043351, -1038.3382250070572, 73, 103)
(193, 492.4823301087599, 969.9533451199532, 82, 74)
(194, 1622.7787594505353, -625.916242081672, 7, 96)
(195, 3269.242038276745, -1852.0626981919631, 87, 101)
(196, 2993.256230344763, 130.0980641739443, 35, 4)
(197, 3257.788960832171, 811.5005746521056, 44, 22)
(198, 2554.5922447320772, 1329.4465429624543, 79, 9)
(199, 5142.9877471639775, 122.75919901579618, 86, 20)
(200, 6378.696966964984, -35.47118160035461, 63, 28)
(201, 772.3599604730261, -1320.1061691241339, 63, 22)
(202, 2883.2844478932675, 1112.2828512256965, 26, 39)
(203, 4795.725991253159, -978.4041595449671, 34, 70)
(204, 3374.766023662407, 47.03545397054404, 97, 102)
(205, 3036.7334466630127, 956.721148849465, 8, 115)
(206, 1570.8507287076209, 1040.0061489064246, 30, 75)
(207, 6741.081232899567, 1174.2184253660962, 15, 57)
(208, 3370.8742012297735, -63.49230311345309, 50, 106)
(209, 2834.0250953898067, 1002.5334586268291, 33, 47)
(210, 1026.4403678558301, -1902.878779668361, 92, 67)
(211, 524.2840791289927, -469.46498029399663, 89, 100)
(212, 2389.467778664781, 1394.4955750489607, 15, 18)
(213, 2198.657284542802, 1506.5800611069426, 5, 105)
(214, 2807.560702848481, 1397.053058362566, 78, 75)
(215, 4350.390310041606, -953.941275684163, 47, 11)
(216, 3811.4285005955026, 1194.0111223086715, 20, 53)
(217, 2377.013946880703, 1227.0360155226663, 79, 77)
(218, -322.6876771225361, -699.5272835213691, 18, 113)
(219, 6529.588482421823, 783.3682582108304, 91, 6)
(220, 6447.3042367046, 151.44749008957297, 41, 113)
(221, 793.1534117556876, 654.1597534492612, 57, 36)
(222, 2529.795776090352, 1139.41441332642, 26, 13)
(223, 3709.685142715811, 1607.3226646464318, 36, 92)
(224, -814.5028376713162, -1829.7125179357827, 7, 54)
(225, 2341.2091805012897, 202.37476649321616, 71, 54)
(226, 3628.8464310450945, 1113.83958019875, 44, 46)
(227, 2136.832905328367, 1321.1069234637544, 10, 92)
(228, 5395.956205280381, 1660.36264465563, 50, 67)
(229, 2075.5645007472485, 597.8951205676422, 91, 15)
(230, 3252.2292144999374, 903.1251942068338, 8, 113)
(231, 3098.0018512440147, 874.1033183531836, 75, 36)
(232, -730.1058883483056, 1531.1541398959234, 25, 73)
(233, 3140.4783132222947, -814.3916427446529, 25, 38)
(234, 1522.3697406905703, -123.75995335541666, 99, 106)
(235, 6382.032814764418, 200.81803751923144, 99, 6)
(236, -717.540861637448, 291.10831795539707, 16, 83)
(237, 5520.383328195778, -1641.5707020536065, 13, 66)
(238, 2234.239661069005, -1779.7859958736226, 73, 39)
(239, 2297.17598954984, 1113.83958019875, 3, 30)
(240, 899.1221768480027, 424.09745022282004, 44, 43)
(241, -261.75285732129123, 1610.43612259347, 74, 92)
(242, -209.26885194517672, 1563.51186354924, 19, 62)
(243, 3055.6365841922816, 650.1567360907793, 1, 18)
(244, 6279.177507618209, 501.04433946032077, 21, 14)
(245, 1025.7731982959667, 1479.5596939325333, 98, 15)
(246, 533.6244529671967, 316.0159815242514, 47, 91)
(247, 2526.0151485843817, 862.7614358356223, 73, 28)
(248, 3467.6137874104315, 1208.021683066152, 62, 52)
(249, 431.10273060086183, 536.1819362798706, 18, 65)
(250, -255.19235664932057, 1134.0770568475127, 27, 71)
(251, 685.5167227635393, 229.72871844749898, 55, 110)
(252, 3135.140956743271, 917.3581448169425, 74, 84)
(253, 2860.0447082245955, 593.892103208229, 48, 116)
(254, 5827.2813257348025, 739.3350672591478, 93, 5)
(255, 1647.5752280922607, 860.9823170080781, 63, 37)
(256, 4859.885463927058, -1922.3378918310627, 62, 14)
(257, 3800.3090079311514, 326.57949955482036, 48, 67)
(258, 2704.8165906288195, 1169.9930181531236, 33, 99)
(259, 2821.015288972296, 1287.0812759110704, 90, 100)
(260, 5577.759910344263, -1152.980194377713, 24, 26)
(261, -1187.3394267106196, -1832.7147809555754, 49, 113)
(262, -907.128211566247, 1628.0049210032448, 59, 13)
(263, 2400.8096611824585, 936.3724772734568, 54, 31)
(264, -176.24395873164758, 1457.9878781633452, 66, 85)
(265, 2951.8917176329996, 1245.2719834921882, 21, 23)
(266, 2883.7292275998043, 263.3095862939954, 74, 111)
(267, -623.2475638428004, -1212.469480132684, 85, 18)
(268, 4992.096231707488, -974.0675574066117, 34, 7)
(269, 1732.7505419021472, 1474.111142527312, 0, 109)
(270, 725.2133115758188, 466.7963020540774, 39, 103)
(271, 4252.427579667885, 973.5115827731788, 11, 74)
(272, 2664.2304424034664, 528.620681268163, 18, 13)
(273, 3154.488873979426, 1267.7333586746827, 79, 38)
(274, 220.94431924284436, -1649.2431519925594, 93, 28)
(275, 1912.9975179928588, 923.9186454890296, 45, 112)
(276, 965.7279379080283, 784.4802074776962, 49, 117)
(277, -521.8377907428658, 1064.46903276816, 80, 46)
(278, -233.73173580691218, 1437.083231953904, 16, 15)
(279, 5076.493181030615, -1641.4595071272925, 3, 96)
(280, 4423.334181920625, -2454.850395532325, 68, 48)
(281, -977.1810153523693, 86.39845800306648, 72, 9)
(282, 2044.3187263603322, 89.17833116929978, 98, 96)
(283, -1433.7473841549363, -1809.4750412870198, 55, 64)
(284, 4527.523828186328, -179.57980653084815, 22, 29)
(285, 511.49666256504133, -511.94144227169454, 88, 71)
(286, -210.1584113581339, 1349.1280449787155, 69, 108)
(287, 1971.930829114397, 727.8819898152724, 50, 114)
(288, 2742.7340606146026, 1089.3766963370144, 11, 37)
(289, 4073.181357916794, -1043.4531916333362, 48, 114)
(290, -219.60998012288474, -1837.2737729484215, 32, 83)
(291, 1382.375328045222, 736.221609313041, 89, 87)
(292, 4355.1716918873135, 1062.6899139424786, 29, 67)
(293, 5651.815731489565, -1063.2458885749802, 55, 76)
(294, 911.6872035586275, -2149.7315168194473, 47, 92)
(295, -1124.8478779363213, 32.24652872700244, 95, 110)
(296, 4999.101512085996, -571.0971432467923, 94, 35)
(297, 4746.577833676129, -946.4912155987695, 29, 54)
(298, 2038.4253952479921, 1365.5848941216245, 79, 28)
(299, -863.5398003216833, -1327.333839355968, 79, 70)
(300, -350.26401893037837, -771.5815959870815, 97, 19)
(301, 5465.00825472665, 596.5607814472169, 35, 64)
(302, 6221.022560982965, 159.23113495483994, 81, 1)
(303, -854.5330112633528, 408.0853807851672, 7, 26)
(304, 1407.9501611732412, 923.8074505627155, 47, 11)
(305, 1928.6760026497068, -807.6087522199377, 69, 76)
(306, -2214.8917438329663, -2473.086363501847, 10, 52)
(307, 6719.509417130612, -1042.5636322200298, 16, 26)
(308, 2134.6090067955665, 1005.090941939503, 52, 12)
(309, 2149.1755421861308, 807.7199471462518, 86, 103)
(310, 1179.1110021388158, 1064.8026175480336, 15, 23)
(311, 462.1261151348008, 896.7870833883062, 67, 40)
(312, 5159.111011527479, 287.9948600092903, 5, 86)
(313, 1788.2368102977052, 480.3620831044391, 92, 111)
(314, 2826.797425157856, 1114.7291396120563, 60, 72)
(315, 2216.33727787924, 319.12943946942687, 88, 47)
(316, 3438.2583267763257, 773.6942995926365, 10, 51)
(317, 2300.8454221293796, 1451.8721571974456, 33, 97)
(318, -1660.473839583341, -1586.8627981450409, 53, 67)
(319, 3122.3535401792033, -2075.6756956735626, 60, 115)
(320, 2529.462191310362, 221.61148880328983, 65, 51)
(321, 1313.6568633788265, -735.6656346805394, 6, 76)
(322, 4325.705036326661, -182.804459403269, 1, 35)
(323, 1857.7336394507438, 166.23641533311456, 53, 106)
(324, 1423.072671197122, 790.5959284426644, 36, 45)
(325, 491.37038084235974, 598.0063154948875, 54, 52)
(326, -307.3427772455616, 1649.131957065314, 39, 37)
(327, -1597.871095882263, 231.8414220539853, 81, 82)
(328, 3073.8725521621527, 704.197470439598, 1, 47)
(329, 2297.17598954984, 227.5048199146986, 70, 11)
(330, 4573.780917670694, -829.1805679881945, 40, 79)
(331, -2116.261843899265, -270.20367174595594, 37, 108)
(332, 3219.4267111398512, 472.5784382391721, 71, 1)
(333, 2498.9947814097395, 1102.4976976811886, 8, 1)
(334, 1791.4614631705917, -460.12460645567626, 72, 25)
(335, 1729.6370839560404, 1197.6805548882112, 79, 0)
(336, 5815.494663510355, -1457.09831875097, 19, 39)
(337, -983.8527109511197, -363.94099490717053, 30, 113)
(338, 2338.2069174816133, 1441.5310290195048, 2, 84)
(339, -300.55988672038075, 1487.4545337241143, 37, 100)
(340, 2978.022525394568, -2437.1704021953046, 32, 73)
(341, 1320.5509488305543, -748.5642461711541, 51, 78)
(342, 16.679238996701315, 138.10409889183939, 26, 25)
(343, 2098.3594607092673, -1703.951055901125, 77, 50)
(344, -715.4281580311945, -1289.7499541500583, 70, 7)
(345, 1791.3502682436956, 1323.4420169228688, 52, 70)
(346, 4400.872806738247, -739.223872333765, 45, 94)
(347, 1451.5385724180378, 82.39544064365327, 67, 37)
(348, -1020.2134519638494, 39.69658881239593, 99, 104)
(349, 5275.532099724398, 856.6457148687914, 12, 106)
(350, 1701.7271573683247, 1300.0910823279992, 12, 0)
(351, 2631.761523823254, 426.09895890112966, 88, 101)
(352, 2888.8441942256177, -694.968291528523, 27, 76)
(353, 1780.3419705058914, 995.194593468681, 86, 93)
(354, -226.50406557496171, -718.541615976952, 90, 108)
(355, 1792.7958022903185, 898.3438123613596, 82, 70)
(356, 4625.708948413609, 554.4179042493924, 89, 15)
(357, 258.08342474198435, 623.914733402431, 16, 54)
(358, 389.96060774242505, 1393.3836257830262, 77, 43)
(359, 2416.7105356929824, 792.7086320491508, 10, 96)
(360, 3075.2068912818795, 1173.9960355125368, 51, 33)
(361, 7227.447842042893, -201.81879185978323, 5, 115)
(362, 2343.9890536671737, -467.46347161382437, 37, 85)
(363, 378.17394551821053, 828.179813648574, 78, 64)
(364, 2342.9882993273204, 1456.5423441166058, 84, 60)
(365, 372.28061440587044, -371.27986006624997, 37, 25)
(366, 1873.300929181045, 1393.8284054892138, 14, 5)
(367, 1109.6141729858937, 474.1351672122255, 71, 73)
(368, 5237.725824665162, 382.6217425838113, 55, 77)
(369, 294.44416575459763, -830.1813223287463, 47, 79)
(370, 2874.6112436151598, 918.4700940838084, 50, 74)
(371, 672.3957214194816, 1278.519266558811, 67, 34)
(372, 1034.891182280844, -211.04797077178955, 20, 17)
(373, -656.3836519828765, 1646.0184991192073, 36, 20)
(374, -893.4512355889892, -1395.3851344622672, 54, 41)
(375, 1911.4407890199218, 527.0639522951096, 57, 28)
(376, 1748.9850011921953, -363.60741012822837, 75, 64)
(377, -1354.5765963841695, -450.1170630576089, 27, 108)
(378, 2014.1849012393504, 580.7711018649861, 24, 6)
(379, -92.06939926161431, -1086.3744333172217, 10, 114)
(380, 6460.425238048774, 786.9264958631247, 86, 56)
(381, 7182.191506898729, 2549.2548882532865, 74, 118)
(382, 4968.189322478836, -513.6093661719933, 66, 99)
(383, 1553.0595404445194, 1272.625935446471, 35, 23)
(384, 2256.256256544846, -2259.5921043436974, 84, 17)
(385, 5954.82190659584, -20.237476649694145, 67, 21)
(386, -1584.7500945383217, -1624.891463057138, 17, 45)
(387, 377.61797088501044, -242.84971979167312, 48, 25)
(388, 5055.143755114754, -1387.4902946706861, 35, 16)
(389, 3476.954161248752, 919.1372636435553, 99, 67)
(390, -1466.4386925884755, -557.0865824893117, 64, 94)
(391, 5646.5895699370885, -534.9587920866907, 80, 66)
(392, 3452.6024723136798, 829.2917629154399, 23, 90)
(393, 2429.3867573302705, 773.916689446196, 22, 67)
(394, -123.87114828219637, -1463.5476244958118, 13, 35)
(395, 3637.4084403967718, 1591.1994002833962, 77, 72)
(396, 3832.2219518780475, -601.008578513749, 43, 70)
(397, 1890.424947884283, 652.1582447700202, 82, 13)
(398, 4325.816231253208, 784.7025973303244, 36, 35)
(399, -1742.424500520341, -1706.6197341410443, 32, 104)
(400, 807.6087522194721, 908.1289659058675, 47, 111)
(401, 4714.442499876139, 1082.593805811368, 4, 77)
(402, -1064.6914226216031, 67.1617356929928, 5, 10)
(403, 3452.936057093437, 903.2363891331479, 64, 103)
(404, 3557.125703359605, 1092.0453745760024, 6, 3)
(405, -1097.605120908469, 64.3818625267595, 5, 116)
(406, 3804.7568049968686, 563.5358882341534, 47, 32)
(407, 2254.810722498223, -73.94462621957064, 35, 78)
(408, -228.9503539612051, 1391.1597272492945, 43, 108)
(409, 6676.143395739142, -1254.278772550635, 18, 83)
(410, -1117.2866229247302, -534.2916225269437, 89, 77)
(411, 636.4797601132886, 593.7809082819149, 35, 58)
(412, 3714.2441347081913, 65.3826168673113, 3, 39)
(413, 475.2471164787421, -911.9095934117213, 91, 5)
(414, 934.2597736676689, -1270.8468166207895, 82, 98)
(415, 6248.376512937713, -599.007069834508, 84, 44)
(416, 2842.364714888041, -2372.5661498149857, 31, 38)
(417, 2504.7769175953, 141.77353147231042, 36, 15)
(418, 2291.3938533645123, -729.9946934217587, 96, 81)
(419, 1454.6520303640282, 1054.1279045902193, 64, 52)
(420, 973.6227776997257, 643.8186252713203, 47, 13)
(421, 1477.3357953996165, 1104.27681650687, 8, 16)
(422, 2065.779347202508, -411.5324235111475, 65, 47)
(423, 4031.372065498261, -1979.4920841269195, 97, 83)
(424, 6641.784163406119, -1173.1064761001617, 32, 20)
(425, 2645.4384998007445, 1081.370661618188, 12, 95)
(426, 2742.289280908066, 795.3773102881387, 80, 98)
(427, 1627.5601412963588, -2392.4700416848063, 36, 59)
(428, -219.83236997621134, 1058.1309219496325, 36, 60)
(429, 425.7653741220711, -688.9637654898688, 89, 115)
(430, 3288.923540292657, 947.2695800848305, 82, 32)
(431, 6003.525284466334, -1610.9920972259715, 41, 111)
(432, 5434.540844826028, -1536.6026913011447, 71, 5)
(433, 877.9951407853514, 666.0576106011868, 34, 68)
(434, 815.9483717177063, -10.007543398067355, 57, 116)
(435, 1882.9748877987731, 1438.6399609269574, 47, 102)
(436, 1915.7773911592085, -335.1415089070797, 31, 9)
(437, 2930.875876497361, 1001.8662890670821, 86, 77)
(438, 2370.898225915269, 629.9192594410852, 50, 118)
(439, 2349.882384779281, 526.2855878081173, 13, 67)
(440, 2457.074294064776, -1283.6342331850901, 10, 79)
(441, 1038.3382250068244, 648.9335918966681, 38, 75)
(442, 1804.0264898812165, -2332.0911965165287, 43, 107)
(443, 1011.2066629056353, -1052.6823705444112, 87, 36)
(444, 6469.209637253778, -712.8706747181714, 98, 57)
(445, 4396.09142489254, -193.5903672883287, 86, 35)
(446, 4798.617059345939, 306.1196330524981, 46, 2)
(447, 6308.532968252432, -356.26854496914893, 1, 3)
(448, 288.4396397160599, 513.609366171062, 22, 105)
(449, 2290.9490736577427, -1200.682817908004, 29, 112)
(450, 2318.970195172238, 1095.3812223756686, 79, 58)
(451, 3539.668099876144, 1042.0076575856656, 3, 94)
(452, 269.758892039652, -197.70457957405597, 55, 20)
(453, 7432.157701995689, 2895.29349997174, 83, 115)
(454, 6142.296552918735, -1299.5351076945662, 23, 117)
(455, 922.5843063697685, 734.776075267233, 11, 55)
(456, 2535.577912275796, 227.8384046945721, 88, 89)
(457, -141.551141618751, -315.01522718463093, 23, 52)
(458, 478.0269896449754, 158.23038061428815, 50, 24)
(459, 5910.78871564474, 751.2329244110733, 56, 79)
(460, 3810.761331035639, 538.1834449591115, 13, 97)
(461, 4739.0165786645375, 1311.4329648455605, 85, 18)
(462, 3690.670810259646, 1223.477777870372, 17, 29)
(463, -272.64996013243217, 1592.200154623948, 23, 75)
(464, 2367.5623781158356, 635.9237854806706, 19, 110)
(465, 578.6583982581506, 301.2270562797785, 5, 5)
(466, 770.3584517935524, 176.46634858474135, 93, 7)
(467, 6887.969730997109, 1771.3351814476773, 93, 31)
(468, 5062.927399980021, 1674.9291800465435, 89, 89)
(469, 4985.869315815391, 263.08719644043595, 7, 96)
(470, -1589.976256090682, -660.4978642687201, 35, 35)
(471, 1356.2445202836534, 469.1313955131918, 82, 54)
(472, 1662.0305685561616, 655.160507789813, 31, 118)
(473, 2677.7962234541774, 346.92817113082856, 10, 64)
(474, 325.0227705819998, -422.6519161760807, 42, 64)
(475, -1704.1734457544517, -16.012069437652826, 64, 112)
(476, 1917.334120132029, -594.2256879890338, 47, 85)
(477, 4300.241398125072, 856.5345199424773, 84, 12)
(478, 2073.4517971411115, -1654.8028983240947, 4, 64)
(479, -1007.4260353996651, 1057.130167610012, 41, 60)
(480, 2026.972317803651, 268.98052755277604, 73, 46)
(481, 5560.302306861267, 824.2879912164062, 34, 84)
(482, 6323.433088422869, -570.8747533932328, 62, 13)
(483, -1499.352390875225, -329.9153473544866, 63, 104)
(484, 3607.2746152761392, 1547.944573818706, 51, 31)
(485, 6143.408502185252, -850.7523837573826, 96, 2)
(486, 6283.069330050726, -1440.9750543870032, 11, 34)
(487, 5265.07977661991, -184.13879852369428, 26, 111)
(488, 391.29494686215185, -764.4651206815615, 35, 88)
(489, 5781.913795663742, -1444.4220971129835, 51, 65)
